zip,primary_city,state,timezone
92393,Victorville,CA,America/Los_Angeles
92394,Victorville,CA,America/Los_Angeles
92395,Victorville,CA,America/Los_Angeles
92397,Wrightwood,CA,America/Los_Angeles
92398,Yermo,CA,America/Los_Angeles
92399,Yucaipa,CA,America/Los_Angeles
92401,San Bernardino,CA,America/Los_Angeles
92402,San Bernardino,CA,America/Los_Angeles
92404,San Bernardino,CA,America/Los_Angeles
92405,San Bernardino,CA,America/Los_Angeles
92406,San Bernardino,CA,America/Los_Angeles
92407,San Bernardino,CA,America/Los_Angeles
92408,San Bernardino,CA,America/Los_Angeles
92410,San Bernardino,CA,America/Los_Angeles
92411,San Bernardino,CA,America/Los_Angeles
92412,San Bernardino,CA,America/Los_Angeles
92413,San Bernardino,CA,America/Los_Angeles
92414,San Bernardino,CA,America/Los_Angeles
92415,San Bernardino,CA,America/Los_Angeles
92418,San Bernardino,CA,America/Los_Angeles
92423,San Bernardino,CA,America/Los_Angeles
92427,San Bernardino,CA,America/Los_Angeles
92501,Riverside,CA,America/Los_Angeles
92502,Riverside,CA,America/Los_Angeles
92503,Riverside,CA,America/Los_Angeles
92504,Riverside,CA,America/Los_Angeles
92505,Riverside,CA,America/Los_Angeles
92506,Riverside,CA,America/Los_Angeles
92507,Riverside,CA,America/Los_Angeles
92508,Riverside,CA,America/Los_Angeles
92509,Riverside,CA,America/Los_Angeles
92513,Riverside,CA,America/Los_Angeles
92514,Riverside,CA,America/Los_Angeles
92515,Riverside,CA,America/Los_Angeles
92516,Riverside,CA,America/Los_Angeles
92517,Riverside,CA,America/Los_Angeles
92518,March Air Reserve Base,CA,America/Los_Angeles
92519,Riverside,CA,America/Los_Angeles
92521,Riverside,CA,America/Los_Angeles
92522,Riverside,CA,America/Los_Angeles
92530,Lake Elsinore,CA,America/Los_Angeles
92531,Lake Elsinore,CA,America/Los_Angeles
92532,Lake Elsinore,CA,America/Los_Angeles
92536,Aguanga,CA,America/Los_Angeles
92539,Anza,CA,America/Los_Angeles
92543,Hemet,CA,America/Los_Angeles
92544,Hemet,CA,America/Los_Angeles
92545,Hemet,CA,America/Los_Angeles
92546,Hemet,CA,America/Los_Angeles
92548,Homeland,CA,America/Los_Angeles
92549,Idyllwild,CA,America/Los_Angeles
92551,Moreno Valley,CA,America/Los_Angeles
92552,Moreno Valley,CA,America/Los_Angeles
92553,Moreno Valley,CA,America/Los_Angeles
92554,Moreno Valley,CA,America/Los_Angeles
92555,Moreno Valley,CA,America/Los_Angeles
92556,Moreno Valley,CA,America/Los_Angeles
92557,Moreno Valley,CA,America/Los_Angeles
92561,Mountain Center,CA,America/Los_Angeles
92562,Murrieta,CA,America/Los_Angeles
92563,Murrieta,CA,America/Los_Angeles
92564,Murrieta,CA,America/Los_Angeles
92567,Nuevo,CA,America/Los_Angeles
92570,Perris,CA,America/Los_Angeles
92571,Perris,CA,America/Los_Angeles
92572,Perris,CA,America/Los_Angeles
92581,San Jacinto,CA,America/Los_Angeles
92582,San Jacinto,CA,America/Los_Angeles
92583,San Jacinto,CA,America/Los_Angeles
92584,Menifee,CA,America/Los_Angeles
92585,Sun City,CA,America/Los_Angeles
92586,Sun City,CA,America/Los_Angeles
92587,Sun City,CA,America/Los_Angeles
92589,Temecula,CA,America/Los_Angeles
92590,Temecula,CA,America/Los_Angeles
92591,Temecula,CA,America/Los_Angeles
92592,Temecula,CA,America/Los_Angeles
92593,Temecula,CA,America/Los_Angeles
92595,Wildomar,CA,America/Los_Angeles
92596,Winchester,CA,America/Los_Angeles
92602,Irvine,CA,America/Los_Angeles
92603,Irvine,CA,America/Los_Angeles
92604,Irvine,CA,America/Los_Angeles
92605,Huntington Beach,CA,America/Los_Angeles
92606,Irvine,CA,America/Los_Angeles
92607,Laguna Niguel,CA,America/Los_Angeles
92609,El Toro,CA,America/Los_Angeles
92610,Foothill Ranch,CA,America/Los_Angeles
92612,Irvine,CA,America/Los_Angeles
92614,Irvine,CA,America/Los_Angeles
92615,Huntington Beach,CA,America/Los_Angeles
92616,Irvine,CA,America/Los_Angeles
92617,Irvine,CA,America/Los_Angeles
92618,Irvine,CA,America/Los_Angeles
92619,Irvine,CA,America/Los_Angeles
92620,Irvine,CA,America/Los_Angeles
92623,Irvine,CA,America/Los_Angeles
92624,Capistrano Beach,CA,America/Los_Angeles
92625,Corona Del Mar,CA,America/Los_Angeles
92626,Costa Mesa,CA,America/Los_Angeles
92627,Costa Mesa,CA,America/Los_Angeles
92628,Costa Mesa,CA,America/Los_Angeles
92629,Dana Point,CA,America/Los_Angeles
92630,Lake Forest,CA,America/Los_Angeles
92637,Laguna Woods,CA,America/Los_Angeles
92646,Huntington Beach,CA,America/Los_Angeles
92647,Huntington Beach,CA,America/Los_Angeles
92648,Huntington Beach,CA,America/Los_Angeles
92649,Huntington Beach,CA,America/Los_Angeles
92650,East Irvine,CA,America/Los_Angeles
92651,Laguna Beach,CA,America/Los_Angeles
92652,Laguna Beach,CA,America/Los_Angeles
92653,Laguna Hills,CA,America/Los_Angeles
92654,Laguna Hills,CA,America/Los_Angeles
92655,Midway City,CA,America/Los_Angeles
92656,Aliso Viejo,CA,America/Los_Angeles
92657,Newport Coast,CA,America/Los_Angeles
92658,Newport Beach,CA,America/Los_Angeles
92659,Newport Beach,CA,America/Los_Angeles
92660,Newport Beach,CA,America/Los_Angeles
92661,Newport Beach,CA,America/Los_Angeles
92662,Newport Beach,CA,America/Los_Angeles
92663,Newport Beach,CA,America/Los_Angeles
92672,San Clemente,CA,America/Los_Angeles
92673,San Clemente,CA,America/Los_Angeles
92674,San Clemente,CA,America/Los_Angeles
92675,San Juan Capistrano,CA,America/Los_Angeles
92676,Silverado,CA,America/Los_Angeles
92677,Laguna Niguel,CA,America/Los_Angeles
92678,Trabuco Canyon,CA,America/Los_Angeles
92679,Trabuco Canyon,CA,America/Los_Angeles
92683,Westminster,CA,America/Los_Angeles
92684,Westminster,CA,America/Los_Angeles
92685,Westminster,CA,America/Los_Angeles
92688,Rancho Santa Margarita,CA,America/Los_Angeles
92690,Mission Viejo,CA,America/Los_Angeles
92691,Mission Viejo,CA,America/Los_Angeles
92692,Mission Viejo,CA,America/Los_Angeles
92693,San Juan Capistrano,CA,America/Los_Angeles
92694,Ladera Ranch,CA,America/Los_Angeles
92697,Irvine,CA,America/Los_Angeles
92701,Santa Ana,CA,America/Los_Angeles
92702,Santa Ana,CA,America/Los_Angeles
92703,Santa Ana,CA,America/Los_Angeles
92704,Santa Ana,CA,America/Los_Angeles
92705,Santa Ana,CA,America/Los_Angeles
92706,Santa Ana,CA,America/Los_Angeles
92707,Santa Ana,CA,America/Los_Angeles
92708,Fountain Valley,CA,America/Los_Angeles
92711,Santa Ana,CA,America/Los_Angeles
92728,Fountain Valley,CA,America/Los_Angeles
92735,Santa Ana,CA,America/Los_Angeles
92780,Tustin,CA,America/Los_Angeles
92781,Tustin,CA,America/Los_Angeles
92782,Tustin,CA,America/Los_Angeles
92799,Santa Ana,CA,America/Los_Angeles
92801,Anaheim,CA,America/Los_Angeles
92802,Anaheim,CA,America/Los_Angeles
92803,Anaheim,CA,America/Los_Angeles
92804,Anaheim,CA,America/Los_Angeles
92805,Anaheim,CA,America/Los_Angeles
92806,Anaheim,CA,America/Los_Angeles
92807,Anaheim,CA,America/Los_Angeles
92808,Anaheim,CA,America/Los_Angeles
92809,Anaheim,CA,America/Los_Angeles
92811,Atwood,CA,America/Los_Angeles
92812,Anaheim,CA,America/Los_Angeles
92814,Anaheim,CA,America/Los_Angeles
92815,Anaheim,CA,America/Los_Angeles
92816,Anaheim,CA,America/Los_Angeles
92817,Anaheim,CA,America/Los_Angeles
92821,Brea,CA,America/Los_Angeles
92822,Brea,CA,America/Los_Angeles
92823,Brea,CA,America/Los_Angeles
92825,Anaheim,CA,America/Los_Angeles
92831,Fullerton,CA,America/Los_Angeles
92832,Fullerton,CA,America/Los_Angeles
92833,Fullerton,CA,America/Los_Angeles
92834,Fullerton,CA,America/Los_Angeles
92835,Fullerton,CA,America/Los_Angeles
92836,Fullerton,CA,America/Los_Angeles
92837,Fullerton,CA,America/Los_Angeles
92838,Fullerton,CA,America/Los_Angeles
92840,Garden Grove,CA,America/Los_Angeles
92841,Garden Grove,CA,America/Los_Angeles
92842,Garden Grove,CA,America/Los_Angeles
92843,Garden Grove,CA,America/Los_Angeles
92844,Garden Grove,CA,America/Los_Angeles
92845,Garden Grove,CA,America/Los_Angeles
92846,Garden Grove,CA,America/Los_Angeles
92856,Orange,CA,America/Los_Angeles
92857,Orange,CA,America/Los_Angeles
92859,Orange,CA,America/Los_Angeles
92860,Norco,CA,America/Los_Angeles
92861,Villa Park,CA,America/Los_Angeles
92863,Orange,CA,America/Los_Angeles
92865,Orange,CA,America/Los_Angeles
92866,Orange,CA,America/Los_Angeles
92867,Orange,CA,America/Los_Angeles
92868,Orange,CA,America/Los_Angeles
92869,Orange,CA,America/Los_Angeles
92870,Placentia,CA,America/Los_Angeles
92871,Placentia,CA,America/Los_Angeles
92877,Corona,CA,America/Los_Angeles
92878,Corona,CA,America/Los_Angeles
92879,Corona,CA,America/Los_Angeles
92880,Corona,CA,America/Los_Angeles
92881,Corona,CA,America/Los_Angeles
92882,Corona,CA,America/Los_Angeles
92883,Corona,CA,America/Los_Angeles
92885,Yorba Linda,CA,America/Los_Angeles
92886,Yorba Linda,CA,America/Los_Angeles
92887,Yorba Linda,CA,America/Los_Angeles
93001,Ventura,CA,America/Los_Angeles
93002,Ventura,CA,America/Los_Angeles
93003,Ventura,CA,America/Los_Angeles
93004,Ventura,CA,America/Los_Angeles
93005,Ventura,CA,America/Los_Angeles
93006,Ventura,CA,America/Los_Angeles
93007,Ventura,CA,America/Los_Angeles
93009,Ventura,CA,America/Los_Angeles
93010,Camarillo,CA,America/Los_Angeles
93011,Camarillo,CA,America/Los_Angeles
93012,Camarillo,CA,America/Los_Angeles
93013,Carpinteria,CA,America/Los_Angeles
93014,Carpinteria,CA,America/Los_Angeles
93015,Fillmore,CA,America/Los_Angeles
93016,Fillmore,CA,America/Los_Angeles
93020,Moorpark,CA,America/Los_Angeles
93021,Moorpark,CA,America/Los_Angeles
93022,Oak View,CA,America/Los_Angeles
93023,Ojai,CA,America/Los_Angeles
93024,Ojai,CA,America/Los_Angeles
93030,Oxnard,CA,America/Los_Angeles
93031,Oxnard,CA,America/Los_Angeles
93032,Oxnard,CA,America/Los_Angeles
93033,Oxnard,CA,America/Los_Angeles
93034,Oxnard,CA,America/Los_Angeles
93035,Oxnard,CA,America/Los_Angeles
93036,Oxnard,CA,America/Los_Angeles
93040,Piru,CA,America/Los_Angeles
93041,Port Hueneme,CA,America/Los_Angeles
93042,Point Mugu Nawc,CA,America/Los_Angeles
93043,Port Hueneme Cbc Base,CA,America/Los_Angeles
93044,Port Hueneme,CA,America/Los_Angeles
93060,Santa Paula,CA,America/Los_Angeles
93061,Santa Paula,CA,America/Los_Angeles
93062,Simi Valley,CA,America/Los_Angeles
93063,Simi Valley,CA,America/Los_Angeles
93064,Brandeis,CA,America/Los_Angeles
93065,Simi Valley,CA,America/Los_Angeles
93066,Somis,CA,America/Los_Angeles
93067,Summerland,CA,America/Los_Angeles
93094,Simi Valley,CA,America/Los_Angeles
93101,Santa Barbara,CA,America/Los_Angeles
93102,Santa Barbara,CA,America/Los_Angeles
93103,Santa Barbara,CA,America/Los_Angeles
93105,Santa Barbara,CA,America/Los_Angeles
93106,Santa Barbara,CA,America/Los_Angeles
93107,Santa Barbara,CA,America/Los_Angeles
93108,Santa Barbara,CA,America/Los_Angeles
93109,Santa Barbara,CA,America/Los_Angeles
93110,Santa Barbara,CA,America/Los_Angeles
93111,Santa Barbara,CA,America/Los_Angeles
93116,Goleta,CA,America/Los_Angeles
93117,Goleta,CA,America/Los_Angeles
93118,Goleta,CA,America/Los_Angeles
93120,Santa Barbara,CA,America/Los_Angeles
93121,Santa Barbara,CA,America/Los_Angeles
93130,Santa Barbara,CA,America/Los_Angeles
93140,Santa Barbara,CA,America/Los_Angeles
93150,Santa Barbara,CA,America/Los_Angeles
93160,Santa Barbara,CA,America/Los_Angeles
93190,Santa Barbara,CA,America/Los_Angeles
93201,Alpaugh,CA,America/Los_Angeles
93202,Armona,CA,America/Los_Angeles
93203,Arvin,CA,America/Los_Angeles
93204,Avenal,CA,America/Los_Angeles
93205,Bodfish,CA,America/Los_Angeles
93206,Buttonwillow,CA,America/Los_Angeles
93207,California Hot Springs,CA,America/Los_Angeles
93208,Camp Nelson,CA,America/Los_Angeles
93210,Coalinga,CA,America/Los_Angeles
93212,Corcoran,CA,America/Los_Angeles
93215,Delano,CA,America/Los_Angeles
93216,Delano,CA,America/Los_Angeles
93218,Ducor,CA,America/Los_Angeles
93219,Earlimart,CA,America/Los_Angeles
93220,Edison,CA,America/Los_Angeles
93221,Exeter,CA,America/Los_Angeles
93222,Pine Mountain Club,CA,America/Los_Angeles
93223,Farmersville,CA,America/Los_Angeles
93224,Fellows,CA,America/Los_Angeles
93225,Frazier Park,CA,America/Los_Angeles
93226,Glennville,CA,America/Los_Angeles
93227,Goshen,CA,America/Los_Angeles
93230,Hanford,CA,America/Los_Angeles
93232,Hanford,CA,America/Los_Angeles
93234,Huron,CA,America/Los_Angeles
93235,Ivanhoe,CA,America/Los_Angeles
93237,Kaweah,CA,America/Los_Angeles
93238,Kernville,CA,America/Los_Angeles
93239,Kettleman City,CA,America/Los_Angeles
93240,Lake Isabella,CA,America/Los_Angeles
93241,Lamont,CA,America/Los_Angeles
93242,Laton,CA,America/Los_Angeles
93243,Lebec,CA,America/Los_Angeles
93244,Lemon Cove,CA,America/Los_Angeles
93245,Lemoore,CA,America/Los_Angeles
93246,Lemoore,CA,America/Los_Angeles
93247,Lindsay,CA,America/Los_Angeles
93249,Lost Hills,CA,America/Los_Angeles
93250,Mc Farland,CA,America/Los_Angeles
93251,Mc Kittrick,CA,America/Los_Angeles
93252,Maricopa,CA,America/Los_Angeles
93254,New Cuyama,CA,America/Los_Angeles
93255,Onyx,CA,America/Los_Angeles
93256,Pixley,CA,America/Los_Angeles
93257,Porterville,CA,America/Los_Angeles
93258,Porterville,CA,America/Los_Angeles
93260,Posey,CA,America/Los_Angeles
93261,Richgrove,CA,America/Los_Angeles
93262,Sequoia National Park,CA,America/Los_Angeles
93263,Shafter,CA,America/Los_Angeles
93265,Springville,CA,America/Los_Angeles
93266,Stratford,CA,America/Los_Angeles
93267,Strathmore,CA,America/Los_Angeles
93268,Taft,CA,America/Los_Angeles
93270,Terra Bella,CA,America/Los_Angeles
93271,Three Rivers,CA,America/Los_Angeles
93272,Tipton,CA,America/Los_Angeles
93274,Tulare,CA,America/Los_Angeles
93275,Tulare,CA,America/Los_Angeles
93276,Tupman,CA,America/Los_Angeles
93277,Visalia,CA,America/Los_Angeles
93278,Visalia,CA,America/Los_Angeles
93279,Visalia,CA,America/Los_Angeles
93280,Wasco,CA,America/Los_Angeles
93283,Weldon,CA,America/Los_Angeles
93285,Wofford Heights,CA,America/Los_Angeles
93286,Woodlake,CA,America/Los_Angeles
93287,Woody,CA,America/Los_Angeles
93290,Visalia,CA,America/Los_Angeles
93291,Visalia,CA,America/Los_Angeles
93292,Visalia,CA,America/Los_Angeles
93301,Bakersfield,CA,America/Los_Angeles
93302,Bakersfield,CA,America/Los_Angeles
93303,Bakersfield,CA,America/Los_Angeles
93304,Bakersfield,CA,America/Los_Angeles
93305,Bakersfield,CA,America/Los_Angeles
93306,Bakersfield,CA,America/Los_Angeles
93307,Bakersfield,CA,America/Los_Angeles
93308,Bakersfield,CA,America/Los_Angeles
93309,Bakersfield,CA,America/Los_Angeles
93311,Bakersfield,CA,America/Los_Angeles
93312,Bakersfield,CA,America/Los_Angeles
93313,Bakersfield,CA,America/Los_Angeles
93314,Bakersfield,CA,America/Los_Angeles
93380,Bakersfield,CA,America/Los_Angeles
93383,Bakersfield,CA,America/Los_Angeles
93384,Bakersfield,CA,America/Los_Angeles
93385,Bakersfield,CA,America/Los_Angeles
93386,Bakersfield,CA,America/Los_Angeles
93387,Bakersfield,CA,America/Los_Angeles
93388,Bakersfield,CA,America/Los_Angeles
93389,Bakersfield,CA,America/Los_Angeles
93390,Bakersfield,CA,America/Los_Angeles
93401,San Luis Obispo,CA,America/Los_Angeles
93402,Los Osos,CA,America/Los_Angeles
93403,San Luis Obispo,CA,America/Los_Angeles
93405,San Luis Obispo,CA,America/Los_Angeles
93406,San Luis Obispo,CA,America/Los_Angeles
93409,San Luis Obispo,CA,America/Los_Angeles
93410,San Luis Obispo,CA,America/Los_Angeles
93412,Los Osos,CA,America/Los_Angeles
93420,Arroyo Grande,CA,America/Los_Angeles
93421,Arroyo Grande,CA,America/Los_Angeles
93422,Atascadero,CA,America/Los_Angeles
93423,Atascadero,CA,America/Los_Angeles
93424,Avila Beach,CA,America/Los_Angeles
93426,Bradley,CA,America/Los_Angeles
93427,Buellton,CA,America/Los_Angeles
93428,Cambria,CA,America/Los_Angeles
93429,Casmalia,CA,America/Los_Angeles
93430,Cayucos,CA,America/Los_Angeles
93432,Creston,CA,America/Los_Angeles
93433,Grover Beach,CA,America/Los_Angeles
93434,Guadalupe,CA,America/Los_Angeles
93435,Harmony,CA,America/Los_Angeles
93436,Lompoc,CA,America/Los_Angeles
93437,Lompoc,CA,America/Los_Angeles
93438,Lompoc,CA,America/Los_Angeles
93440,Los Alamos,CA,America/Los_Angeles
93441,Los Olivos,CA,America/Los_Angeles
93442,Morro Bay,CA,America/Los_Angeles
93443,Morro Bay,CA,America/Los_Angeles
93444,Nipomo,CA,America/Los_Angeles
93445,Oceano,CA,America/Los_Angeles
93446,Paso Robles,CA,America/Los_Angeles
93447,Paso Robles,CA,America/Los_Angeles
93448,Pismo Beach,CA,America/Los_Angeles
93449,Pismo Beach,CA,America/Los_Angeles
93450,San Ardo,CA,America/Los_Angeles
93451,San Miguel,CA,America/Los_Angeles
93452,San Simeon,CA,America/Los_Angeles
93453,Santa Margarita,CA,America/Los_Angeles
93454,Santa Maria,CA,America/Los_Angeles
93455,Santa Maria,CA,America/Los_Angeles
93456,Santa Maria,CA,America/Los_Angeles
93457,Santa Maria,CA,America/Los_Angeles
93458,Santa Maria,CA,America/Los_Angeles
93460,Santa Ynez,CA,America/Los_Angeles
93461,Shandon,CA,America/Los_Angeles
93463,Solvang,CA,America/Los_Angeles
93464,Solvang,CA,America/Los_Angeles
93465,Templeton,CA,America/Los_Angeles
93475,Oceano,CA,America/Los_Angeles
93483,Grover Beach,CA,America/Los_Angeles
93501,Mojave,CA,America/Los_Angeles
93502,Mojave,CA,America/Los_Angeles
93504,California City,CA,America/Los_Angeles
93505,California City,CA,America/Los_Angeles
93510,Acton,CA,America/Los_Angeles
93512,Benton,CA,America/Los_Angeles
93513,Big Pine,CA,America/Los_Angeles
93514,Bishop,CA,America/Los_Angeles
93515,Bishop,CA,America/Los_Angeles
93516,Boron,CA,America/Los_Angeles
93517,Bridgeport,CA,America/Los_Angeles
93518,Caliente,CA,America/Los_Angeles
93519,Cantil,CA,America/Los_Angeles
93522,Darwin,CA,America/Los_Angeles
93523,Edwards,CA,America/Los_Angeles
93524,Edwards,CA,America/Los_Angeles
93526,Independence,CA,America/Los_Angeles
93527,Inyokern,CA,America/Los_Angeles
93528,Johannesburg,CA,America/Los_Angeles
93529,June Lake,CA,America/Los_Angeles
93530,Keeler,CA,America/Los_Angeles
93531,Keene,CA,America/Los_Angeles
93532,Lake Hughes,CA,America/Los_Angeles
93534,Lancaster,CA,America/Los_Angeles
93535,Lancaster,CA,America/Los_Angeles
93536,Lancaster,CA,America/Los_Angeles
93539,Lancaster,CA,America/Los_Angeles
93541,Lee Vining,CA,America/Los_Angeles
93543,Littlerock,CA,America/Los_Angeles
93544,Llano,CA,America/Los_Angeles
93545,Lone Pine,CA,America/Los_Angeles
93546,Mammoth Lakes,CA,America/Los_Angeles
93549,Olancha,CA,America/Los_Angeles
93550,Palmdale,CA,America/Los_Angeles
93551,Palmdale,CA,America/Los_Angeles
93552,Palmdale,CA,America/Los_Angeles
93553,Pearblossom,CA,America/Los_Angeles
93554,Randsburg,CA,America/Los_Angeles
93555,Ridgecrest,CA,America/Los_Angeles
93556,Ridgecrest,CA,America/Los_Angeles
93558,Red Mountain,CA,America/Los_Angeles
93560,Rosamond,CA,America/Los_Angeles
93561,Tehachapi,CA,America/Los_Angeles
93562,Trona,CA,America/Los_Angeles
93563,Valyermo,CA,America/Los_Angeles
93581,Tehachapi,CA,America/Los_Angeles
93584,Lancaster,CA,America/Los_Angeles
93586,Lancaster,CA,America/Los_Angeles
93590,Palmdale,CA,America/Los_Angeles
93591,Palmdale,CA,America/Los_Angeles
93592,Trona,CA,America/Los_Angeles
93596,Boron,CA,America/Los_Angeles
93601,Ahwahnee,CA,America/Los_Angeles
93602,Auberry,CA,America/Los_Angeles
93603,Badger,CA,America/Los_Angeles
93604,Bass Lake,CA,America/Los_Angeles
93605,Big Creek,CA,America/Los_Angeles
93606,Biola,CA,America/Los_Angeles
93607,Burrel,CA,America/Los_Angeles
93608,Cantua Creek,CA,America/Los_Angeles
93609,Caruthers,CA,America/Los_Angeles
93610,Chowchilla,CA,America/Los_Angeles
93611,Clovis,CA,America/Los_Angeles
93612,Clovis,CA,America/Los_Angeles
93613,Clovis,CA,America/Los_Angeles
93614,Coarsegold,CA,America/Los_Angeles
93615,Cutler,CA,America/Los_Angeles
93616,Del Rey,CA,America/Los_Angeles
93618,Dinuba,CA,America/Los_Angeles
93619,Clovis,CA,America/Los_Angeles
93620,Dos Palos,CA,America/Los_Angeles
93621,Dunlap,CA,America/Los_Angeles
93622,Firebaugh,CA,America/Los_Angeles
93623,Fish Camp,CA,America/Los_Angeles
93624,Five Points,CA,America/Los_Angeles
93625,Fowler,CA,America/Los_Angeles
93626,Friant,CA,America/Los_Angeles
93627,Helm,CA,America/Los_Angeles
93628,Hume,CA,America/Los_Angeles
93630,Kerman,CA,America/Los_Angeles
93631,Kingsburg,CA,America/Los_Angeles
93633,Kings Canyon National Pk,CA,America/Los_Angeles
93634,Lakeshore,CA,America/Los_Angeles
93635,Los Banos,CA,America/Los_Angeles
93636,Madera,CA,America/Los_Angeles
93637,Madera,CA,America/Los_Angeles
93638,Madera,CA,America/Los_Angeles
93639,Madera,CA,America/Los_Angeles
93640,Mendota,CA,America/Los_Angeles
